CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diarrhoea and Dysentery, 1870, 216
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diphtheria (and Croup), 1892, 38
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diphtheria (and Croup), 1893, 53
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diphtheria (and Croup), 1894, 50
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diphtheria (and Croup), 1895, 34
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diphtheria (and Croup), 1896, 38
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diphtheria (and Croup), 1897, 36
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diphtheria (and Croup), 1898, 44
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diphtheria (and Croup), 1899, 32
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diphtheria (and Croup), 1900, 102
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1870, 120
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1871, 116
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1872, 83
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1873, 106
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1874, 84
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1875, 94
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1876, 84
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1877, 101
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1878, 89
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1879, 42
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1880, 39
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1881, 52
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1882, 38
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1883, 29
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1884, 40
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1885, 16
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1886, 29
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1887, 23
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1888, 28
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1889, 38
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1890, 33
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1891, 23
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1892, 18
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1893, 26
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1894, 21
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1895, 22
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1896, 20
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1897, 47
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1898, 26
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1899, 35
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Typhoid (enteric) Fever, 1900, 45
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1870, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1871, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1872, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1873, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1874, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1875, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1876, 34
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1877, 52
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1878, 39
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1879, 39
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1880, 35
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1881, 25
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1882, 25
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1883, 26
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1884, 36
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1885, 32
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1886, 23
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1887, 25
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1888, 24
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1889, 19
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1890, 24
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1891, 20
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1892, 34
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1893, 34
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1894, 29
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1895, 23
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1896, 18
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1897, 20
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1898, 24
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1899, 28
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), VD (Syphilis), 1900, 22
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1870, 3
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1871, 45
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1872, 209
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1873, 9
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1874, 26
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1875, 70
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1876, 23
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1877, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1878, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1879, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1880, 1
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1881, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1882, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1883, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1884, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1885, 10
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1886, 8
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1887, 13
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1888, 26
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1889, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1890, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1891, 1
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1892, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1893, 2
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1894, 16
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1895, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1896, 5
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1897, 1
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1898, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1899, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Smallpox, 1900, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1870, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1871, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1872, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1873, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1874, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1875, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1876, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1877, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1878, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1879, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1880, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1881, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1882, 1
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1883, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1884, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1885, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1886, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1887, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1888, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1889, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1890, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1891, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1892, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1893, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1894, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1895, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1896, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1897, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1898, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1899, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cholera , 1900, 1
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1870, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1871, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1872, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1873, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1874, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1875, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1876, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1877, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1878, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1879, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1880, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1881, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1882, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1883, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1884, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1885, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1886, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1887, 57
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1888, 47
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1889, 40
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1890, 62
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1891, 92
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1892, 76
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1893, 64
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1894, 32
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1895, 25
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1896, 28
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1897, 39
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1898, 45
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1899, 31
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Encephalitis, 1900, 46
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1870, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1871, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1872, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1873, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1874, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1875, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1876, 53
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1877, 80
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1878, 85
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1879, 70
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1880, 105
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1881, 108
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1882, 97
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1883, 73
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1884, 105
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1885, 118
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1886, 122
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1887, 118
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1888, 131
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1889, 152
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1890, 164
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1891, 168
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1892, 179
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1893, 172
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1894, 183
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1895, 208
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1896, 201
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1897, 212
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1898, 243
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1899, 289
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cancer, 1900, 291
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1870, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1871, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1872, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1873, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1874, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1875, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1876, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1877, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1878, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1879, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1880, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1881, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1882, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1883, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1884, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1885, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1886, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1887, 17
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1888, 14
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1889, 8
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1890, 11
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1891, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1892, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1893, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1894, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1895, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1896, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1897, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1898, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1899, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diabetes, 1900, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1870, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1871, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1872, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1873, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1874, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1875, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1876, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1877, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1878, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1879, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1880, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1881, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1882, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1883, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1884, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1885, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1886, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1887, 26
