CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Intestinal infectious, 1979, 2
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, 1980, 112
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, 1981, 98
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, 1982, 109
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, 1983, 111
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, 1984, 93
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, 1985, 102
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, 1986, 101
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, 1987, 130
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, 1988, 109
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, 1989, 116
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, 1990, 115
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, 1991, 107
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, 1992, 106
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, 1993, 95
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, 1994, 96
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, 1995, 107
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , Female Breast
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Female Breast Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, 1979, 363
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, 1980, 340
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, 1981, 290
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, 1982, 304
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, 1983, 323
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, 1984, 353
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, 1985, 329
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, 1986, 337
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, 1987, 351
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, 1988, 315
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, 1989, 356
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, 1990, 341
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, 1991, 326
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, 1992, 418
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, 1993, 311
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, 1994, 269
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, 1995, 272
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Digestive Organ Cancer, , 
